timestamp,Q
8/28/2017 14:15,35.5
8/28/2017 14:30,34.2
8/28/2017 14:45,34.8
8/28/2017 15:00,36.1
8/28/2017 15:15,40.1
8/28/2017 15:30,41.5
8/28/2017 15:45,40.1
8/28/2017 16:00,40.8
8/28/2017 16:15,39.4
8/28/2017 16:30,40.1
8/28/2017 16:45,40.1
8/28/2017 17:00,40.8
8/28/2017 17:15,39.4
8/28/2017 17:30,40.8
8/28/2017 17:45,38.8
8/28/2017 18:00,40.1
8/28/2017 18:15,39.4
8/28/2017 18:30,38.1
8/28/2017 18:45,36.8
8/28/2017 19:00,37.4
8/28/2017 19:15,37.4
8/28/2017 19:30,37.4
8/28/2017 19:45,37.4
8/28/2017 20:00,35.5
8/28/2017 20:15,35.5
8/28/2017 20:30,36.1
8/28/2017 20:45,36.1
8/28/2017 21:00,35.5
8/28/2017 21:15,34.2
8/28/2017 21:30,35.5
8/28/2017 21:45,33.6
8/28/2017 22:00,34.8
8/28/2017 22:15,34.2
8/28/2017 22:30,33
8/28/2017 22:45,34.2
8/28/2017 23:00,33.6
8/28/2017 23:15,33
8/28/2017 23:30,32.3
8/28/2017 23:45,32.3
8/29/2017 0:00,33
8/29/2017 0:15,32.3
8/29/2017 0:30,33
8/29/2017 0:45,31.7
8/29/2017 1:00,32.3
8/29/2017 1:15,31.7
8/29/2017 1:30,32.3
8/29/2017 1:45,32.3
8/29/2017 2:00,31.7
8/29/2017 2:15,30.5
8/29/2017 2:30,32.3
8/29/2017 2:45,31.1
8/29/2017 3:00,31.7
8/29/2017 3:15,29.9
8/29/2017 3:30,31.7
8/29/2017 3:45,31.1
8/29/2017 4:00,30.5
8/29/2017 4:15,30.5
8/29/2017 4:30,30.5
8/29/2017 4:45,30.5
8/29/2017 5:00,30.5
8/29/2017 5:15,30.5
8/29/2017 5:30,31.7
8/29/2017 5:45,30.5
8/29/2017 6:00,30.5
8/29/2017 6:15,31.1
8/29/2017 6:30,31.1
8/29/2017 6:45,30.5
8/29/2017 7:00,31.7
8/29/2017 7:15,31.1
8/29/2017 7:30,30.5
8/29/2017 7:45,31.1
8/29/2017 8:00,31.7
8/29/2017 8:15,30.5
8/29/2017 8:30,30.5
8/29/2017 8:45,30.5
8/29/2017 9:00,31.1
8/29/2017 9:15,31.7
8/29/2017 9:30,31.7
8/29/2017 9:45,31.7
8/29/2017 10:00,31.1
8/29/2017 10:15,32.3
8/29/2017 10:30,33
8/29/2017 10:45,33.6
8/29/2017 11:00,34.2
8/29/2017 11:15,36.1
8/29/2017 11:30,38.1
8/29/2017 11:45,42.8
8/29/2017 12:00,44.2
8/29/2017 12:15,47.1
8/29/2017 12:30,48.6
8/29/2017 12:45,52.3
8/29/2017 13:00,55.4
8/29/2017 13:15,56.1
8/29/2017 13:30,61.7
8/29/2017 13:45,65
8/29/2017 14:00,65.9
8/29/2017 14:15,67.5
8/29/2017 14:30,67.5
8/29/2017 14:45,69.2
8/29/2017 15:00,68.4
8/29/2017 15:15,67.5
8/29/2017 15:30,67.5
8/29/2017 15:45,65.9
8/29/2017 16:00,64.2
8/29/2017 16:15,61.7
8/29/2017 16:30,61.7
8/29/2017 16:45,60.1
8/29/2017 17:00,59.3
8/29/2017 17:15,56.9
8/29/2017 17:30,57.7
8/29/2017 17:45,55.4
8/29/2017 18:00,54.6
8/29/2017 18:15,53.8
8/29/2017 18:30,52.3
8/29/2017 18:45,50.8
8/29/2017 19:00,50.8
8/29/2017 19:15,52.3
8/29/2017 19:30,50.8
8/29/2017 19:45,52.3
8/29/2017 20:00,50.8
8/29/2017 20:15,50
8/29/2017 20:30,52.3
8/29/2017 20:45,51.5
8/29/2017 21:00,53
8/29/2017 21:15,52.3
8/29/2017 21:30,54.6
8/29/2017 21:45,55.4
8/29/2017 22:00,57.7
8/29/2017 22:15,61.7
8/29/2017 22:30,64.2
8/29/2017 22:45,66.7
8/29/2017 23:00,69.2
8/29/2017 23:15,72.7
8/29/2017 23:30,80.8
8/29/2017 23:45,81.7
8/30/2017 0:00,86.3
8/30/2017 0:15,89.2
8/30/2017 0:30,91.1
8/30/2017 0:45,95
8/30/2017 1:00,96
8/30/2017 1:15,99
8/30/2017 1:30,100
8/30/2017 1:45,101
8/30/2017 2:00,105
8/30/2017 2:15,105
8/30/2017 2:30,106
8/30/2017 2:45,107
8/30/2017 3:00,109
8/30/2017 3:15,108
8/30/2017 3:30,109
8/30/2017 3:45,110
8/30/2017 4:00,110
8/30/2017 4:15,110
8/30/2017 4:30,109
8/30/2017 4:45,111
8/30/2017 5:00,111
8/30/2017 5:15,111
8/30/2017 5:30,109
8/30/2017 5:45,111
8/30/2017 6:00,110
8/30/2017 6:15,108
8/30/2017 6:30,110
8/30/2017 6:45,107
8/30/2017 7:00,109
8/30/2017 7:15,105
8/30/2017 7:30,107
8/30/2017 7:45,107
8/30/2017 8:00,108
8/30/2017 8:15,107
8/30/2017 8:30,106
8/30/2017 8:45,105
8/30/2017 9:00,105
8/30/2017 9:15,105
8/30/2017 9:30,103
8/30/2017 9:45,103
8/30/2017 10:00,104
8/30/2017 10:15,104
8/30/2017 10:30,104
8/30/2017 10:45,104
8/30/2017 11:00,104
8/30/2017 11:15,101
8/30/2017 11:30,102
8/30/2017 11:45,101
8/30/2017 12:00,102
8/30/2017 12:15,100
8/30/2017 12:30,98
8/30/2017 12:45,102
8/30/2017 13:00,100
8/30/2017 13:15,97
8/30/2017 13:30,98
8/30/2017 13:45,100
8/30/2017 14:00,99
8/30/2017 14:15,98
8/30/2017 14:30,99
8/30/2017 14:45,97
8/30/2017 15:00,96
8/30/2017 15:15,96
8/30/2017 15:30,97
8/30/2017 15:45,93.1
8/30/2017 16:00,95
8/30/2017 16:15,92.1
8/30/2017 16:30,93.1
8/30/2017 16:45,92.1
8/30/2017 17:00,93.1
8/30/2017 17:15,92.1
8/30/2017 17:30,92.1
8/30/2017 17:45,91.1
8/30/2017 18:00,89.2
8/30/2017 18:15,91.1
8/30/2017 18:30,91.1
8/30/2017 18:45,87.3
8/30/2017 19:00,87.3
8/30/2017 19:15,88.2
8/30/2017 19:30,87.3
8/30/2017 19:45,87.3
8/30/2017 20:00,87.3
8/30/2017 20:15,85.4
8/30/2017 20:30,85.4
8/30/2017 20:45,85.4
8/30/2017 21:00,84.5
8/30/2017 21:15,84.5
8/30/2017 21:30,83.5
8/30/2017 21:45,84.5
8/30/2017 22:00,84.5
8/30/2017 22:15,84.5
8/30/2017 22:30,83.5
8/30/2017 22:45,83.5
8/30/2017 23:00,81.7
8/30/2017 23:15,80.8
8/30/2017 23:30,80.8
8/30/2017 23:45,81.7
8/31/2017 0:00,79.9
8/31/2017 0:15,81.7
8/31/2017 0:30,80.8
8/31/2017 0:45,80.8
8/31/2017 1:00,79.9
8/31/2017 1:15,80.8
8/31/2017 1:30,78
8/31/2017 1:45,79.9
8/31/2017 2:00,79.9
8/31/2017 2:15,78
8/31/2017 2:30,78.9
8/31/2017 2:45,78.9
8/31/2017 3:00,77.1
8/31/2017 3:15,78.9
8/31/2017 3:30,77.1
8/31/2017 3:45,75.4
8/31/2017 4:00,78
8/31/2017 4:15,78
8/31/2017 4:30,75.4
8/31/2017 4:45,77.1
8/31/2017 5:00,75.4
8/31/2017 5:15,76.2
8/31/2017 5:30,74.5
8/31/2017 5:45,74.5
8/31/2017 6:00,74.5
8/31/2017 6:15,73.6
8/31/2017 6:30,73.6
8/31/2017 6:45,74.5
8/31/2017 7:00,73.6
8/31/2017 7:15,74.5
8/31/2017 7:30,72.7
8/31/2017 7:45,72.7
8/31/2017 8:00,74.5
8/31/2017 8:15,73.6
8/31/2017 8:30,71.8
8/31/2017 13:00,70.1
8/31/2017 13:15,69.2
8/31/2017 13:30,69.2
8/31/2017 13:45,68.4
8/31/2017 14:00,69.2
8/31/2017 14:15,69.2
8/31/2017 14:30,67.5
8/31/2017 14:45,66.7
8/31/2017 15:00,66.7
8/31/2017 15:15,64.2
8/31/2017 15:30,64.2
8/31/2017 15:45,64.2
8/31/2017 16:00,65
8/31/2017 16:15,63.4
8/31/2017 16:30,63.4
8/31/2017 16:45,61.7
8/31/2017 17:00,62.5
8/31/2017 17:15,62.5
8/31/2017 17:30,60.9
8/31/2017 17:45,60.1
8/31/2017 18:00,60.9
8/31/2017 18:15,59.3
8/31/2017 18:30,60.1
8/31/2017 18:45,58.5
8/31/2017 19:00,60.1
8/31/2017 19:15,58.5
8/31/2017 19:30,57.7
8/31/2017 19:45,56.9
8/31/2017 20:00,58.5
8/31/2017 20:15,56.9
8/31/2017 20:30,58.5
8/31/2017 20:45,56.9
8/31/2017 21:00,56.9
8/31/2017 21:15,56.9
8/31/2017 21:30,56.9
8/31/2017 21:45,55.4
8/31/2017 22:00,56.9
8/31/2017 22:15,56.9
8/31/2017 22:30,56.1
8/31/2017 22:45,54.6
8/31/2017 23:00,54.6
8/31/2017 23:15,53.8
8/31/2017 23:30,56.1
8/31/2017 23:45,55.4
9/1/2017 0:00,55.4
9/1/2017 0:15,55.4
9/1/2017 0:30,55.4
9/1/2017 0:45,54.6
9/1/2017 1:00,53
9/1/2017 1:15,54.6
9/1/2017 1:30,52.3
9/5/2017 9:45,34.1
9/5/2017 10:00,33.4
9/5/2017 10:15,33.9
9/5/2017 10:30,34.4
9/5/2017 10:45,34.3
9/5/2017 11:00,34.8
9/5/2017 11:15,34.8
9/5/2017 11:30,33.6
9/5/2017 11:45,34.8
9/5/2017 12:00,35.5
9/5/2017 12:15,34.2
9/5/2017 12:30,35.5
9/5/2017 12:45,35.5
9/5/2017 13:00,35.5
9/5/2017 13:15,34.8
9/5/2017 13:30,34.8
9/5/2017 13:45,34.8
9/5/2017 14:00,35.5
9/5/2017 14:15,36.1
9/5/2017 14:30,35.5
9/5/2017 14:45,35.5
9/5/2017 15:00,34.2
9/5/2017 15:15,35.5
9/5/2017 15:30,35.5
9/5/2017 15:45,34.8
9/5/2017 16:00,35.5
9/5/2017 16:15,35.5
9/5/2017 16:30,34.2
9/5/2017 16:45,35.5
9/5/2017 17:00,34.8
9/5/2017 17:15,34.2
9/5/2017 17:30,35.5
9/5/2017 17:45,35.5
9/5/2017 18:00,34.8
9/5/2017 18:15,34.2
9/5/2017 18:30,34.2
9/5/2017 18:45,36.1
9/5/2017 19:00,35.5
9/5/2017 19:15,34.8
9/5/2017 19:30,34.8
9/5/2017 19:45,33.6
9/5/2017 20:00,32.9
9/5/2017 20:15,33.6
9/5/2017 20:30,34.2
9/5/2017 20:45,33.6
9/5/2017 21:00,33.6
9/5/2017 21:15,34.8
9/5/2017 21:30,34.8
9/5/2017 21:45,32.9
9/5/2017 22:00,33.6
9/5/2017 22:15,32.9
9/5/2017 22:30,33.6
9/5/2017 22:45,32.9
9/5/2017 23:00,32.9
9/5/2017 23:15,33.6
9/5/2017 23:30,32.9
9/5/2017 23:45,33.6
9/6/2017 0:00,32.3
9/6/2017 0:15,33.6
9/6/2017 0:30,33.5
9/6/2017 0:45,32.3
9/6/2017 1:00,32.9
9/6/2017 1:15,32.9
9/6/2017 1:30,33.5
9/6/2017 1:45,32.3
9/6/2017 2:00,31.7
9/6/2017 2:15,31.7
9/6/2017 2:30,31.7
9/6/2017 2:45,32.9
9/6/2017 3:00,32.3
9/6/2017 3:15,32.3
9/6/2017 3:30,32.9
9/6/2017 3:45,32.9
9/6/2017 4:00,31.7
9/6/2017 4:15,32.3
9/6/2017 4:30,31.1
9/6/2017 4:45,33.5
9/6/2017 5:00,32.3
9/6/2017 5:15,32.9
9/6/2017 5:30,32.9
9/6/2017 5:45,32.3
9/6/2017 6:00,32.3
9/6/2017 6:15,32.3
9/6/2017 6:30,32.3
9/6/2017 6:45,32.3
9/6/2017 7:00,33.5
9/6/2017 7:15,34.2
9/6/2017 7:30,34.2
9/6/2017 7:45,32.9
9/6/2017 8:00,33.5
9/6/2017 8:15,34.2
9/6/2017 8:30,32.9
9/6/2017 8:45,32.9
9/6/2017 9:00,34.8
9/6/2017 9:15,34.2
9/6/2017 9:30,32.3
9/6/2017 9:45,34.1
9/6/2017 10:00,34.1
9/6/2017 10:15,33.5
9/6/2017 10:30,33.5
9/6/2017 10:45,33.5
9/6/2017 11:00,34.8
9/6/2017 11:15,32.9
9/6/2017 11:30,33.5
9/6/2017 11:45,33.5
9/6/2017 12:00,33.5
9/6/2017 12:15,33.5
9/6/2017 12:30,34.1
9/6/2017 12:45,34.1
9/6/2017 13:00,34.8
9/6/2017 13:15,34.8
9/6/2017 13:30,34.8
9/6/2017 13:45,34.1
9/6/2017 14:00,33.5
9/6/2017 14:15,34.8
9/6/2017 14:30,34.1
9/6/2017 14:45,32.9
9/6/2017 15:00,34.8
9/6/2017 15:15,34.1
9/6/2017 15:30,32.3
9/6/2017 15:45,33.5
9/6/2017 16:00,34.1
9/6/2017 16:15,34.8
9/6/2017 16:30,33.5
9/6/2017 16:45,34.8
9/6/2017 17:00,33.5
9/6/2017 17:15,32.9
9/6/2017 17:30,32.9
9/6/2017 17:45,34.1
9/6/2017 18:00,34.1
9/6/2017 18:15,34.1
9/6/2017 18:30,33.5
9/6/2017 18:45,32.3
9/6/2017 19:00,32.3
9/6/2017 19:15,32.9
9/6/2017 19:30,32.9
9/6/2017 19:45,32.9
9/6/2017 20:00,32.3
9/6/2017 20:15,32.9
9/6/2017 20:30,32.3
9/6/2017 20:45,32.3
9/6/2017 21:00,32.9
9/6/2017 21:15,31.6
9/6/2017 21:30,32.3
9/6/2017 21:45,32.9
9/6/2017 22:00,32.9
9/6/2017 22:15,32.2
9/6/2017 22:30,32.9
9/6/2017 22:45,32.2
9/6/2017 23:00,31.6
9/6/2017 23:15,31.6
9/6/2017 23:30,32.9
9/6/2017 23:45,32.2
9/7/2017 0:00,32.9
9/7/2017 0:15,31.6
9/7/2017 0:30,32.9
9/7/2017 0:45,32.9
9/7/2017 1:00,32.9
9/7/2017 1:15,31
9/7/2017 1:30,32.2
9/7/2017 1:45,32.2
9/7/2017 2:00,31.6
9/7/2017 2:15,31
9/7/2017 2:30,30.4
9/7/2017 2:45,31
9/7/2017 3:00,32.2
9/7/2017 3:15,31
9/7/2017 3:30,30.4
9/7/2017 3:45,30.4
9/7/2017 4:00,32.2
9/7/2017 4:15,30.4
9/7/2017 4:30,31.6
9/7/2017 4:45,31
9/7/2017 5:00,31.6
9/7/2017 5:15,32.2
9/7/2017 5:30,31
9/7/2017 5:45,32.2
9/7/2017 6:00,30.4
9/7/2017 6:15,31.6
9/7/2017 6:30,32.2
9/7/2017 6:45,31
9/7/2017 7:00,31.6
9/7/2017 7:15,32.2
9/7/2017 7:30,31.6
9/7/2017 7:45,31.6
9/7/2017 8:00,32.2
9/7/2017 8:15,32.2
9/7/2017 8:30,32.2
9/7/2017 8:45,31.6
9/7/2017 9:00,32.2
9/7/2017 9:15,32.8
9/7/2017 9:30,32.2
9/7/2017 9:45,32.2
9/7/2017 10:00,32.8
9/7/2017 10:15,32.8
9/7/2017 10:30,32.8
9/7/2017 10:45,33.5
9/7/2017 11:00,32.8
9/7/2017 11:15,31.6
9/7/2017 11:30,32.2
9/7/2017 11:45,34.1
9/7/2017 12:00,32.8
9/7/2017 12:15,34.1
9/7/2017 12:30,33.4
9/7/2017 12:45,34.7
9/7/2017 13:00,35.3
9/7/2017 13:15,35.3
9/7/2017 13:30,34.7
9/7/2017 13:45,36.6
9/7/2017 14:00,36.6
9/7/2017 14:15,36.6
9/7/2017 14:30,38.6
9/7/2017 14:45,37.3
9/7/2017 15:00,37.9
9/7/2017 15:15,39.3
9/7/2017 15:30,39.9
9/7/2017 15:45,40.6
9/7/2017 16:00,39.3
9/7/2017 16:15,39.3
9/7/2017 16:30,40.6
9/7/2017 16:45,39.3
9/7/2017 17:00,41.3
9/7/2017 17:15,39.9
9/7/2017 17:30,41.3
9/7/2017 17:45,40.6
9/7/2017 18:00,41.3
9/7/2017 18:15,41.3
9/7/2017 18:30,41.3
9/7/2017 18:45,39.9
9/7/2017 19:00,39.9
9/7/2017 19:15,40.6
9/7/2017 19:30,41.3
9/7/2017 19:45,39.9
9/7/2017 20:00,40.6
9/7/2017 20:15,39.2
9/7/2017 20:30,40.6
9/7/2017 20:45,39.2
9/7/2017 21:00,38.6
9/7/2017 21:15,38.6
9/7/2017 21:30,39.9
9/7/2017 21:45,38.6
9/7/2017 22:00,38.6
9/7/2017 22:15,39.2
9/7/2017 22:30,37.9
9/7/2017 22:45,37.9
9/7/2017 23:00,37.9
9/7/2017 23:15,38.6
9/7/2017 23:30,36.6
9/7/2017 23:45,38.6
9/8/2017 0:00,39.2
9/8/2017 0:15,37.9
9/8/2017 0:30,37.9
9/8/2017 0:45,37.9
9/8/2017 1:00,37.2
9/8/2017 1:15,37.9
9/8/2017 1:30,37.9
9/8/2017 1:45,37.2
9/8/2017 2:00,37.2
9/8/2017 2:15,35.9
9/8/2017 2:30,36.6
9/8/2017 2:45,35.9
9/8/2017 3:00,36.6
9/8/2017 3:15,37.2
9/8/2017 3:30,36.6
9/8/2017 3:45,37.2
9/8/2017 4:00,37.2
9/8/2017 4:15,36.6
9/8/2017 4:30,37.2
9/8/2017 4:45,37.2
9/8/2017 5:00,35.9
9/8/2017 5:15,35.3
9/8/2017 5:30,36.6
9/8/2017 5:45,35.9
9/8/2017 6:00,37.2
9/8/2017 6:15,36.6
9/8/2017 6:30,37.2
9/8/2017 6:45,36.6
9/8/2017 7:00,35.3
9/8/2017 7:15,36.6
9/8/2017 7:30,35.3
9/8/2017 7:45,35.9
9/8/2017 8:00,37.2
9/8/2017 8:15,36.6
9/8/2017 8:30,37.2
9/8/2017 8:45,35.9
9/8/2017 9:00,37.2
9/8/2017 9:15,36.6
9/8/2017 9:30,37.2
9/8/2017 9:45,35.9
9/8/2017 10:00,36.6
9/8/2017 10:15,36.6
9/8/2017 10:30,35.9
9/8/2017 10:45,35.3
9/8/2017 11:00,35.3
9/8/2017 11:15,34
9/8/2017 11:30,35.3
9/8/2017 11:45,35.3
9/8/2017 12:00,34.6
9/8/2017 12:15,34
9/8/2017 12:30,34
9/8/2017 12:45,35.3
9/8/2017 13:00,34
9/8/2017 13:15,34.6
9/8/2017 13:30,34.6
9/8/2017 13:45,33.4
9/8/2017 14:00,34
9/8/2017 14:15,35.3
9/8/2017 14:30,34.6
9/8/2017 14:45,34
9/8/2017 15:00,34
9/8/2017 15:15,34.6
9/8/2017 15:30,35.3
9/8/2017 15:45,33.4
9/8/2017 16:00,34.6
9/8/2017 16:15,34
9/8/2017 16:30,32.7
9/8/2017 16:45,33.4
9/8/2017 17:00,33.4
9/8/2017 17:15,33.4
9/8/2017 17:30,32.7
9/8/2017 17:45,32.7
9/8/2017 18:00,32.1
9/8/2017 18:15,32.7
9/8/2017 18:30,33.4
9/8/2017 18:45,32.1
9/8/2017 19:00,32.1
9/8/2017 19:15,32.1
9/8/2017 19:30,32.7
9/8/2017 19:45,31.5
9/8/2017 20:00,30.9
9/8/2017 20:15,32.7
9/8/2017 20:30,32.1
9/8/2017 20:45,30.9
9/8/2017 21:00,31.5
9/8/2017 21:15,32.1
9/8/2017 21:30,30.9
9/8/2017 21:45,30.9
9/8/2017 22:00,30.3
9/8/2017 22:15,30.3
9/8/2017 22:30,30.3
9/8/2017 22:45,30.9
9/8/2017 23:00,30.9
9/8/2017 23:15,30.9
9/8/2017 23:30,30.3
9/8/2017 23:45,31.5
9/9/2017 0:00,31.5
9/9/2017 0:15,30.9
9/9/2017 0:30,30.3
9/9/2017 0:45,30.3
9/9/2017 1:00,29.7
9/9/2017 1:15,31.5
9/9/2017 1:30,29.7
9/9/2017 1:45,30.9
9/9/2017 2:00,30.3
9/9/2017 2:15,29.1
9/9/2017 2:30,29.7
9/9/2017 2:45,30.9
9/9/2017 3:00,30.3
9/9/2017 3:15,30.9
9/9/2017 3:30,30.9
9/9/2017 3:45,29.1
9/9/2017 4:00,30.9
9/9/2017 4:15,30.3
9/9/2017 4:30,30.9
9/9/2017 4:45,29.1
9/9/2017 5:00,29.7
9/9/2017 5:15,29.1
9/9/2017 5:30,30.9
9/9/2017 5:45,29.7
9/9/2017 6:00,29.7
9/9/2017 6:15,29.1
9/9/2017 6:30,30.9
9/9/2017 6:45,30.9
9/9/2017 7:00,29.1
9/9/2017 7:15,29.7
9/9/2017 7:30,29.7
9/9/2017 7:45,29.1
9/9/2017 8:00,30.3
9/9/2017 8:15,30.9
9/9/2017 8:30,29.1
9/9/2017 8:45,29.1
9/9/2017 9:00,29.7
9/9/2017 9:15,30.9
9/9/2017 9:30,29.7
9/9/2017 9:45,30.3
9/9/2017 10:00,30.9
9/9/2017 10:15,29.7
9/9/2017 10:30,30.3
9/9/2017 10:45,30.3
9/9/2017 11:00,30.9
9/9/2017 11:15,31.5
9/9/2017 11:30,30.9
9/9/2017 11:45,30.3
9/9/2017 12:00,30.9
9/9/2017 12:15,30.9
9/9/2017 12:30,30.3
9/9/2017 12:45,30.3
9/9/2017 13:00,32.1
9/9/2017 13:15,31.5
9/9/2017 13:30,31.5
9/9/2017 13:45,32.1
9/9/2017 14:00,30.9
9/9/2017 14:15,31.5
9/9/2017 14:30,30.9
9/9/2017 14:45,30.8
9/9/2017 15:00,31.5
